Continent,ISO_code,Country,WHO_Region,pop_year,age,gender,population,Vaccine,vac_year,Percent_covrage,vac_population,deaths_averted_1000FVP,mid,low,high,vac_deaths_averted,hh_size,under_20_in_hh_at_least_one_under_20,percent_hh_at_least_one_under_20,percent_hh_under_20_and_over_60,suspension_period,child_covid_deaths,child_covid_deaths_low,child_covid_deaths_high,sibling_covid_deaths,sibling_covid_deaths_low,sibling_covid_deaths_high,parent_covid_deaths,parent_covid_deaths_low,parent_covid_deaths_high,grandparent_covid_deaths,grandparent_covid_deaths_low,grandparent_covid_deaths_high,covid_deaths,covid_deaths_low,covid_deaths_high,benefit_risk_ratio,child_benefit_risk_ratio,sibling_benefit_risk_ratio,parent_benefit_risk_ratio,grandparent_benefit_risk_ratio
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,YFV,2018,95,6162.65,,31.4857142857143,10.3777621231544,66.6749959254387,194.035437142857,3.83645112284655,2.80800223127656,73.8039460196748,12.1311338728972,0.5,0.000391462099017224,0.000160735411232732,0.00172432032000862,0.000353882174241673,0.000145304991076967,0.00155878749300555,0.0151691563369174,0.00622849718526836,0.066817412400334,0.152818223692045,0.0627475816705202,0.67313686060888,0.168732724302222,0.0692821192580983,0.743237380822228,574.978676914252,247834.257301011,274152.601156941,6395.72276905835,634.856996943871
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,HepB3,2018,87,26130.45,9 (7.3-11),9,7.3,11,235.17405,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.0048813602768046,0.0020275603746344,0.0200262841567644,0.00629412136622875,0.00261437598366722,0.0258222822839399,0.189152710726178,0.0785679645170829,0.77601851107462,3.21709337899017,1.33627732575582,13.1984575022348,3.41742157135938,1.4194872266312,14.0203245797501,34.4081122403715,24088.987153592,18682.0396617891,621.651281383018,36.550703118512
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,Hib3,2018,87,26130.45,2.1 (1.1-2.9),2.1,1.1,2.9,54.873945,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.0048813602768046,0.0020275603746344,0.0200262841567644,0.00629412136622875,0.00261437598366722,0.0258222822839399,0.189152710726178,0.0785679645170829,0.77601851107462,3.21709337899017,1.33627732575582,13.1984575022348,3.41742157135938,1.4194872266312,14.0203245797501,8.02855952275334,5620.76366917146,4359.1425877508,145.051965656038,8.52849739431946
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,MCV1,2018,82,24628.7,2 (0.84-2.9),1.91752577319588,0.805360824742268,2.78041237113402,47.2261670103093,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.00156445727050303,0.000642370444959163,0.00689115362147717,0.00201724178803515,0.000828285009378173,0.00888558819413698,0.0606227192319924,0.0248918547421676,0.267032202832241,1.03106610478319,0.423358569773484,4.54166122394284,1.09527052307372,0.449721079969988,4.82447016859069,21.5591335726701,15093.4665652851,11705.6287675631,389.508814588002,22.9016193972547
Africa,SWZ,Eswatini,AFR,2020,1,both,29086,MCV2,2018,75,21814.5,,0.0824742268041237,0.034639175257732,0.119587628865979,1.79913402061856,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.00138569445920363,0.000568969944477852,0.00610373550677518,0.00178674152452597,0.000733640969157128,0.00787027588386724,0.0536956602941405,0.0220475853485168,0.236519750887538,0.913251269567333,0.37498347538943,4.02270801015486,0.970119365845203,0.398333671651582,4.27320177243304,0.92727456226538,649.18135764667,503.467903981209,16.7530672941076,0.985015888053966
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,PCV3,2018,88,26430.8,2 (1.1-3.2),2,1.1,3.2,52.8616,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.00493746786619315,0.00205086566629686,0.0202564713309801,0.00636646758882908,0.00264442628233007,0.026119090126284,0.191326879814985,0.0794710445690034,0.784938264075478,3.25407146380614,1.35163683524727,13.3501639103064,3.45670227907615,1.4358031717649,14.1814777358392,7.64624716452699,5353.10825635377,4151.56436928648,138.144729196226,8.12237847078044
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RCV1,2018,82,24628.7,0 (0-0),0,0,0,0,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.00156445727050303,0.000642370444959163,0.00689115362147717,0.00201724178803515,0.000828285009378173,0.00888558819413698,0.0606227192319924,0.0248918547421676,0.267032202832241,1.03106610478319,0.423358569773484,4.54166122394284,1.09527052307372,0.449721079969988,4.82447016859069,0,0,0,0,0
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RotaC,2018,90,27031.5,0.63 (0.45-0.84),0.63,0.45,0.84,17.029845,4.64318247076464,3.5788390978381,72.6348253988871,20.1559878156562,0.5,0.00340008939391922,0.00140409442187019,0.0144515493164838,0.00438414173259177,0.00181046679608762,0.0186341102008419,0.13175346401437,0.05440865884747,0.559997536013746,2.24085182344144,0.925377888933979,9.52439094551816,2.38038951858232,0.983001108999407,10.1174741410492,3.57711308738714,2504.32312610023,1942.20967736968,64.62769357678,3.79985968323555
Africa,SYC,Seychelles,AFR,2020,0,both,1567,HepB3,2018,99,1551.33,,12.7488888888889,3.79543727942043,30.0965366843507,19.7777338,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.000289799855655577,0.000120373557898221,0.00118893380714505,0.000338974577984909,0.000140799159118927,0.0013906781789704,0.0112297444066536,0.00466447536855608,0.0460711850268706,0.155221049323639,0.0644738415259529,0.636810369363107,0.167079568163933,0.0693994896115262,0.685461166376093,59.1865720546834,34123.091185224,29172.8865296803,880.595901554167,63.7082853330126
Africa,SYC,Seychelles,AFR,2020,0,both,1567,Hib3,2018,99,1551.33,,3.01044444444444,1.3016911127032,4.54164838947957,4.67019278,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.000289799855655577,0.000120373557898221,0.00118893380714505,0.000338974577984909,0.000140799159118927,0.0013906781789704,0.0112297444066536,0.00466447536855608,0.0460711850268706,0.155221049323639,0.0644738415259529,0.636810369363107,0.167079568163933,0.0693994896115262,0.685461166376093,13.9759541855464,8057.61750542495,6888.70653333761,207.938516269031,15.0436838313809
Africa,SYC,Seychelles,AFR,2020,12,female,732,HPVfem,2018,97,710.04,,20.4,13.1568519480519,29.0785662337662,14.484816,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,8.93105996063261e-05,3.68815346282933e-05,0.000379600764910424,0.000104465279123927,4.31397821361232e-05,0.000444013365007289,0.00346078573474514,0.00142915946684637,0.0147095296402789,0.0478360658781457,0.019754290397141,0.203319732234373,0.0514906274916211,0.0212634711807518,0.21885287600457,140.654879398751,81092.3678927692,69328.3745636515,2092.7062682005,151.400577515066
Africa,SYC,Seychelles,AFR,2020,0,both,1567,MCV1,2018,96,1504.32,,13.9804673539519,5.00610730669321,21.3149912597005,21.0310966498969,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,9.55569868146966e-05,3.92359608002439e-05,0.000420911384517272,0.000111771585274763,4.58937193878453e-05,0.00049233378192347,0.00370283323906949,0.00152039348100945,0.0163103161500443,0.0511817223995118,0.0210153555558468,0.225446305448425,0.0550918842106707,0.0226208787170443,0.24266986676491,190.872911239287,110044.787675653,94080.6941146856,2839.86548840395,205.45514750103
Africa,SYC,Seychelles,AFR,2020,1,both,1585,MCV2,2018,97,1537.45,,0.601310423825888,0.215316443298633,0.916773817621528,0.924484711111111,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,9.76614612437881e-05,4.01000637712289e-05,0.000430181216846203,0.000114233157692967,4.69044477723109e-05,0.000503176566833014,0.00378438162319679,0.00155387747113512,0.0166695221527904,0.0523089097420292,0.0214781817693952,0.230411363480962,0.0563051859841627,0.0231190637520739,0.248014243417431,8.20958758018441,4733.10914733991,4046.4814672983,122.144752189417,8.8367805376787
Africa,SYC,Seychelles,AFR,2020,0,both,1567,PCV3,2018,16,250.72,,2.79216216216216,1.32295149166325,4.81751231367292,0.700050897297297,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,4.68363403079721e-05,1.94543123875913e-05,0.000192150918326472,5.47837701793792e-05,2.27554196555841e-05,0.00022475606932855,0.00181490818693392,0.000753854605019164,0.0074458480851508,0.0250862301937194,0.0104200147920732,0.102918847573835,0.0270027584911407,0.0112160791291355,0.110781602646641,12.9625811660497,7473.37316167443,6389.21796551343,192.861242881921,13.9528915243822
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RCV1,2018,96,1504.32,,0.124583333333333,,,0.1874132,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,9.55569868146966e-05,3.92359608002439e-05,0.000420911384517272,0.000111771585274763,4.58937193878453e-05,0.00049233378192347,0.00370283323906949,0.00152039348100945,0.0163103161500443,0.0511817223995118,0.0210153555558468,0.225446305448425,0.0550918842106707,0.0226208787170443,0.24266986676491,1.70091477796742,980.635776865957,838.375869588371,25.3067297255731,1.83086061990157
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RotaC,2018,99,1551.33,,1.00787878787879,0.579841966207214,1.53412741584466,1.5635526,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.000195130151100335,8.05805744956768e-05,0.000829370253265292,0.00022824083356335,9.42538986834995e-05,0.000970102041486055,0.00756129335513798,0.00312249726170747,0.0321380973140301,0.104514568304242,0.0431601365018826,0.444222860975649,0.112499232644043,0.0464574682367693,0.478160430584431,6.94917006655151,4006.43516950907,3425.2253980794,103.391875342169,7.48007012500163
Africa,SYC,Seychelles,AFR,2020,0,both,1567,YFV,2018,99,1551.33,,31.4857142857143,10.3777621231544,66.6749959254387,48.8447331428572,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,9.85431426526559e-05,4.04620845752516e-05,0.000434064865283437,0.000115264447314599,4.73278981187154e-05,0.000507719212608579,0.00381854677779041,0.001567905777291,0.0168200135297332,0.0527811512244965,0.021672085416967,0.232491502493688,0.0568135055922542,0.0233277811769519,0.250253300101313,429.869030555972,247834.257301011,211881.175335626,6395.72276905836,462.710001673738
Africa,TCD,Chad,AFR,2020,0,both,624162,HepB3,2018,77,480604.74,18 (5.7-56),18,5.7,56,8650.88532,5.77717953423277,4.1422136752494,88.6237632747518,16.96676056252,0.5,0.0897805007828033,0.0372919382056362,0.368333767322334,0.141054758665232,0.0585896191031529,0.578691700368184,3.47899440533363,1.4450626054684,14.2729334837404,40.8220096251258,16.9561524729395,167.476506187758,44.5318392899074,18.4970966357167,182.696465139189,97.1314620948142,48177.9743071839,30664.9892632524,1243.30256276604,105.958591939034
Africa,TCD,Chad,AFR,2020,0,both,624162,Hib3,2018,77,480604.74,5.5 (2.5-8),5.5,2.5,8,2643.32607,5.77717953423277,4.1422136752494,88.6237632747518,16.96676056252,0.5,0.0897805007828033,0.0372919382056362,0.368333767322334,0.141054758665232,0.0585896191031529,0.578691700368184,3.47899440533363,1.4450626054684,14.2729334837404,40.8220096251258,16.9561524729395,167.476506187758,44.5318392899074,18.4970966357167,182.696465139189,29.6790578623043,14721.0477049729,9369.85783043824,379.898005289622,32.3762364258158
Africa,TCD,Chad,AFR,2020,0,both,624162,MCV1,2018,70,436913.4,16 (8.4-21),15.340206185567,8.05360824742268,20.1340206185567,6702.34164123711,5.77717953423277,4.1422136752494,88.6237632747518,16.96676056252,0.5,0.0277534886214132,0.0113956585271095,0.122249138553066,0.0436036957410416,0.0179037970311779,0.192066457474452,1.07544768407976,0.441581767925492,4.73715411893132,12.6191452459703,5.18145563927856,55.5850710027727,13.7659501144125,5.65233686276234,60.6365407177315,243.439122818699,120747.732522281,76855.2014609234,3116.07051670402,265.562425607922
Africa,TCD,Chad,AFR,2020,0,both,624162,MenA,2018,70,436913.4,1.2 (0.4-2.1),1.2,0.4,2.1,524.29608,5.77717953423277,4.1422136752494,88.6237632747518,16.96676056252,0.5,0.0277534886214132,0.0113956585271095,0.122249138553066,0.0436036957410416,0.0179037970311779,0.192066457474452,1.07544768407976,0.441581767925492,4.73715411893132,12.6191452459703,5.18145563927856,55.5850710027727,13.7659501144125,5.65233686276234,60.6365407177315,19.043221704366,9445.58875375905,6012.06011428191,243.757129129266,20.7738349064262
Africa,TCD,Chad,AFR,2020,0,both,624162,YFV,2018,73,455638.26,4.9 (1.6-9.3),4.9,1.6,9.3,2232.627474,5.77717953423277,4.1422136752494,88.6237632747518,16.96676056252,0.5,0.0289429238480452,0.011884043892557,0.127488387348198,0.0454724255585148,0.0186711026182284,0.2002978770805,1.12153829911175,0.460506700836584,4.94017500974266,13.1599657565119,5.40351802381907,57.967288331463,14.3559194050302,5.89457987116644,63.2352496056343,77.7598219594944,38569.4874111828,24549.2454666512,995.341610611169,84.8264925345734
Africa,TGO,Togo,AFR,2020,0,both,253556,HepB3,2018,88,223129.28,18 (6.2-49),18,6.2,49,4016.32704,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0416821908533535,0.0173134441446168,0.171005488423439,0.0454981228677797,0.01889845981771,0.18666074321111,1.61518489556745,0.670895960603903,6.62646267640825,23.3265831376649,9.68911388702185,95.6997139795354,25.0289483469535,10.3962217515881,102.683842887578,80.2336355552244,48177.9743071839,44137.2828904578,1243.30256276604,86.0890559130997
Africa,TGO,Togo,AFR,2020,0,both,253556,Hib3,2018,88,223129.28,2 (1.4-2.4),2,1.4,2.4,446.25856,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0416821908533535,0.0173134441446168,0.171005488423439,0.0454981228677797,0.01889845981771,0.18666074321111,1.61518489556745,0.670895960603903,6.62646267640825,23.3265831376649,9.68911388702185,95.6997139795354,25.0289483469535,10.3962217515881,102.683842887578,8.91484839502493,5353.10825635377,4904.1425433842,138.144729196226,9.56545065701107
Africa,TGO,Togo,AFR,2020,0,both,253556,MCV1,2018,85,215522.6,19 (4.2-39),18.2164948453608,4.02680412371134,37.3917525773196,3926.06633195876,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0136903652457384,0.00562130150843348,0.0603036029307343,0.0149436943525072,0.00613592187626014,0.0658242928056554,0.530501653272362,0.217825433451797,2.33676461356596,7.66153209684325,3.14584608663403,33.7476744495865,8.22066780971386,3.37542874347052,36.2105669588889,238.792420691149,143387.932370208,131361.972459644,3700.33373858602,256.219401180634
Africa,TGO,Togo,AFR,2020,0,both,253556,PCV3,2018,88,223129.28,2 (1.1-2.8),2,1.1,2.8,446.25856,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0416821908533535,0.0173134441446168,0.171005488423439,0.0454981228677797,0.01889845981771,0.18666074321111,1.61518489556745,0.670895960603903,6.62646267640825,23.3265831376649,9.68911388702185,95.6997139795354,25.0289483469535,10.3962217515881,102.683842887578,8.91484839502493,5353.10825635377,4904.1425433842,138.144729196226,9.56545065701107
Africa,TGO,Togo,AFR,2020,0,both,253556,RCV1,2018,88,223129.28,0.16 (-0.21-1.3),0.16,0.21,1.3,35.7006848,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0141735546073527,0.00581970038520172,0.0624319653871132,0.0154711188590663,0.00635248382483403,0.0681475031399726,0.549225241034915,0.225513389926567,2.41923865875064,7.93193911202596,3.25687594851523,34.9387688419249,8.51080902652729,3.49456152265183,37.4885869692026,2.09737315740047,1259.41183383454,1153.7848401662,32.5009505505688,2.25043865666295
Africa,TGO,Togo,AFR,2020,0,both,253556,RotaC,2018,89,225664.84,0.72 (0.4-1.2),0.72,0.4,1.2,162.4786848,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0283846856099172,0.0117216855541213,0.120644676183579,0.0309832541669151,0.0127947854620982,0.131689486276184,1.09990656738429,0.4542153152222,4.67498120211369,15.8849070828758,6.55980088843573,67.5163183963614,17.0441815900369,7.03853267467415,72.4436337609348,4.7663973755999,2862.08357268597,2622.04034354629,73.8602212306057,5.11424725219687
Africa,TGO,Togo,AFR,2020,0,both,253556,YFV,2018,86,218058.16,31 (11-64),31,11,64,6759.80296,4.55131040551872,3.18309651850362,76.9627121222218,18.1349908217367,0.5,0.0138514283662765,0.00568743446735623,0.0610130570828606,0.0151195025213602,0.00620810919245144,0.0665986962504278,0.536742849193213,0.220388085610054,2.36425596196085,7.75166776857082,3.18285604059443,34.1447059136993,8.31738154865167,3.41513966986429,36.6365736289934,406.366049246342,244011.042805442,223545.812782201,6297.0591691727,436.022489728446
Africa,TUN,Tunisia,EMR,2020,0,both,183034,HepB3,2018,97,177542.98,6.3 (1.5-14),6.3,1.5,14,1118.520774,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0331663346784121,0.0137762308357685,0.136068309865262,0.0387941680491469,0.0161138521729538,0.159157076905222,1.28519546878847,0.53382894488603,5.27264700727891,17.7643748626313,7.37875110812363,72.8801806653818,19.1215308341473,7.94247013601838,78.4480530594312,29.2476785384395,16862.2910075144,14416.0943544786,435.155896968113,31.4821315877794
Africa,TUN,Tunisia,EMR,2020,0,both,183034,Hib3,2018,97,177542.98,0.28 (0.1-0.44),0.28,0.1,0.44,49.7120344,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0331663346784121,0.0137762308357685,0.136068309865262,0.0387941680491469,0.0161138521729538,0.159157076905222,1.28519546878847,0.53382894488603,5.27264700727891,17.7643748626313,7.37875110812363,72.8801806653818,19.1215308341473,7.94247013601838,78.4480530594312,1.29989682393064,749.435155889528,640.715304643492,19.3402620874717,1.39920584834575
Africa,TUN,Tunisia,EMR,2020,0,both,183034,MCV1,2018,96,175712.64,0.98 (0.41-1.9),0.939587628865979,0.393092783505155,1.82164948453608,165.097422779381,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.011161568299069,0.00458297054825262,0.0491647060330149,0.0130555203185584,0.00536063244060936,0.0575072249142186,0.432510771588925,0.177590108744789,1.90513235877933,5.9782995390378,2.45470618303054,26.3333369951799,6.43502739924436,2.64223989476419,28.3451412849065,12.8280279582623,7395.79861698969,6322.8970868628,190.859319148121,13.8080587716715
Africa,TUN,Tunisia,EMR,2020,1,both,195618,MCV2,2018,99,193661.82,,0.0404123711340206,0.0169072164948454,0.0783505154639175,7.8263333443299,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.012301731001549,0.00505112448017968,0.0541869181984782,0.0143891516622765,0.00590822512711351,0.0633816317371187,0.476692076310023,0.195731073606963,2.09974308019103,6.58898739006609,2.70545628914885,29.0233074248949,7.09237034903993,2.91214671236311,31.2406190550215,0.551743137989778,318.098865246868,271.95256287582,8.20900297411273,0.593895000932109
Africa,TUN,Tunisia,EMR,2020,0,both,183034,RCV1,2018,96,175712.64,0.05 (-0.15-0.2),0.05,0.15,0.2,8.785632,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.011161568299069,0.00458297054825262,0.0491647060330149,0.0130555203185584,0.00536063244060936,0.0575072249142186,0.432510771588925,0.177590108744789,1.90513235877933,5.9782995390378,2.45470618303054,26.3333369951799,6.43502739924436,2.64223989476419,28.3451412849065,0.682641382461843,393.566198073294,336.471920905032,10.1565470470527,0.734793559826716
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,HepB3,2018,98,2016094.22,6.9 (0.98-12),6.9,0.98,12,13911.050118,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.376621230778779,0.156436370288359,1.54512745614906,0.427115303751008,0.177409987416945,1.75228460010734,14.5940726926777,6.0619093486739,59.8736889257762,201.203732527613,83.5735721536574,825.45907134666,216.60154175482,89.9693278600366,888.630172328692,32.1120754850084,18468.2234844205,16284.8884081541,476.599315726981,34.5695627592069
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,Hib3,2018,98,2016094.22,2.5 (0.97-3.9),2.5,0.97,3.9,5040.23555,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.376621230778779,0.156436370288359,1.54512745614906,0.427115303751008,0.177409987416945,1.75228460010734,14.5940726926777,6.0619093486739,59.8736889257762,201.203732527613,83.5735721536574,825.45907134666,216.60154175482,89.9693278600366,888.630172328692,11.6348099583364,6691.38532044221,5900.32188701235,172.680911495283,12.5252038982634
Africa,TZA,United Republic of Tanzania,AFR,2020,12,female,760120,HPVfem,2018,40,304048,25 (14-39),25,14,39,7601.2,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.0382439146936852,0.0157931339652179,0.162549790673039,0.0433713235104784,0.0179105389167415,0.184343041613494,1.4819516943803,0.611983941152195,6.29880438858026,20.4311859077241,8.43722350845632,86.8395670030836,21.9947528403085,9.08291112249047,93.4852642239504,172.79575849722,99377.901829374,87629.3295288023,2564.59101495159,186.019549582933
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,MCV1,2018,99,2036666.61,11 (1.1-16),10.5463917525773,1.05463917525773,15.340206185567,21479.4839384536,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.129372556635359,0.0531207264897932,0.569862903248776,0.146717694884314,0.0602426878146154,0.646265125612368,5.01318656962015,2.05842815147949,22.0821875008901,69.1151723652135,28.3788792846966,304.439935384376,74.4044491863533,30.5506708504805,327.738250914128,144.342738729616,83014.0661090679,73200.0456911147,2142.29848023401,155.389064393511
Africa,TZA,United Republic of Tanzania,AFR,2020,1,both,1997822,MCV2,2018,84,1678170.48,,0.45360824742268,0.0453608247422681,0.65979381443299,761.231970309278,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.106600267516335,0.0437703621366508,0.469555054903754,0.120892296873519,0.049638708578987,0.532508880310149,4.13076036625798,1.69610153279522,18.1952583775205,56.9494493668815,23.3836000635673,250.852108040976,61.3077022975293,25.1731106670781,270.04943035371,6.20828983783296,3570.49746705669,3148.38906198343,92.1418701175919,6.68340061907576
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,PCV3,2018,98,2016094.22,2.3 (1-4.2),2.3,1,4.2,4637.016706,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.376621230778779,0.156436370288359,1.54512745614906,0.427115303751008,0.177409987416945,1.75228460010734,14.5940726926777,6.0619093486739,59.8736889257762,201.203732527613,83.5735721536574,825.45907134666,216.60154175482,89.9693278600366,888.630172328692,10.7040251616695,6156.07449480683,5428.29613605137,158.86643857566,11.5231875864023
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RCV1,2018,99,2036666.61,0.15 (0.04-0.47),0.15,0.04,0.47,305.4999915,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.129372556635359,0.0531207264897932,0.569862903248776,0.146717694884314,0.0602426878146154,0.646265125612368,5.01318656962015,2.05842815147949,22.0821875008901,69.1151723652135,28.3788792846966,304.439935384376,74.4044491863533,30.5506708504805,327.738250914128,2.05296857137431,1180.69859421988,1041.11501936043,30.4696411411582,2.21007906835346
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RotaC,2018,98,2016094.22,0.83 (0.46-1.3),0.83,0.46,1.3,1673.3582026,4.85154785176155,3.26814246699697,82.4525077918998,18.5469068188641,0.5,0.25358935222107,0.104721774532184,1.07784196389427,0.28758838947543,0.118761952017864,1.22234956551,9.82658739856645,4.05796876312214,41.7663761009028,135.475963717268,55.9458952147257,575.819440029928,145.843728857531,60.2273477043978,619.886007660235,5.73681918210771,3299.34634073522,2909.29374035623,85.1444216963927,6.17584904615338
Africa,UGA,Uganda,AFR,2020,0,both,1609617,HepB3,2018,79,1271597.43,12 (4.5-38),12,4.5,38,15259.16916,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.237543753853792,0.0986680505523225,0.97454775812094,0.275475552911608,0.11442370232703,1.13016687726663,9.20482046183443,3.8233869589025,37.7637256271864,99.4028000553719,41.2887324620735,407.810242842807,109.120639823972,45.3252111738553,447.678683105381,69.918803558224,32118.6495381226,27696.0496107911,828.868375177358,76.7542219711112
Africa,UGA,Uganda,AFR,2020,0,both,1609617,Hib3,2018,79,1271597.43,2.4 (0.97-3.6),2.4,0.97,3.6,3051.833832,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.237543753853792,0.0986680505523225,0.97454775812094,0.275475552911608,0.11442370232703,1.13016687726663,9.20482046183443,3.8233869589025,37.7637256271864,99.4028000553719,41.2887324620735,407.810242842807,109.120639823972,45.3252111738553,447.678683105381,13.9837607116448,6423.72990762452,5539.20992215822,165.773675035472,15.3508443942222
Africa,UGA,Uganda,AFR,2020,12,female,614786,HPVfem,2018,47,288949.42,20 (11-30),20,11,30,5778.9884,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.0363447776971722,0.0150088699785298,0.154477805267905,0.0421484361055455,0.0174055376697413,0.179145349555014,1.40836013576542,0.581593711668029,5.98601495413132,15.2088725208604,6.28062694694615,64.642938999312,16.6957258704285,6.89463506626245,70.9625771082663,173.067899079361,79502.3214634992,68555.1936675493,2051.67281196127,189.98740347365
Africa,UGA,Uganda,AFR,2020,0,both,1609617,MCV1,2018,80,1287693.6,11 (4.5-16),10.5463917525773,4.31443298969072,15.340206185567,13580.5211628866,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.08179650629957,0.0335858697699459,0.360298936403179,0.0948580521842763,0.0389489763245375,0.417832702855326,3.16961461910834,1.3014524535854,13.9615837856232,34.2286489499894,14.0543771127005,150.771058192051,37.5749181275816,15.4283644123804,165.510773616933,180.712584878767,83014.0661090679,71583.3861763489,2142.29848023401,198.379450832675
Africa,UGA,Uganda,AFR,2020,0,both,1609617,PCV3,2018,64,1030154.88,2.3 (1.1-3.9),2.3,1.1,3.9,2369.356224,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.192440509451173,0.0799336105740334,0.789507044553673,0.223170068181556,0.0926976828978469,0.915578229684361,7.45706974123296,3.0974274097438,30.5933979764548,80.5288506777697,33.4490997161102,330.377918252401,88.4015309966354,36.7191584193258,362.676401503093,13.4011040153263,6156.07449480683,5308.40950873497,158.86643857566,14.7112258777963
Africa,UGA,Uganda,AFR,2020,0,both,1609617,RotaC,2018,36,579462.12,0.65 (0.44-0.83),0.65,0.44,0.83,376.650378,4.53433756282406,3.31936684036039,80.3290325408565,14.1535024813553,0.5,0.0728861886462071,0.0300989412491751,0.309791369484277,0.0845249045331324,0.0349052431316461,0.359259914905833,2.82433981004052,1.16633397340553,12.0044155675157,30.5000283916385,12.5952334689114,129.635610535477,33.4817792948584,13.8265716266978,142.309077387383,5.62470672007924,2583.82544756372,2228.04379419535,66.6793663887413,6.17459061289362
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,HepB3,2018,82,923452.84,,12.7488888888889,3.79543727942043,30.0965366843507,11772.9976512889,3.36220315919585,2.34057126983356,55.3467139357148,14.2541521652468,0.5,0.172507783474008,0.071654196013754,0.707730979727142,0.115629489173962,0.0480287782695305,0.474381909096682,6.68467660961781,2.77660009553297,27.4245754644267,105.516859965473,43.8283166965681,432.893804425627,112.489673847739,46.7245997663843,461.500492778878,52.3292372028047,34123.091185224,50908.2835848937,880.595901554167,55.7872820283946
